# EvNr,  EvT,   V(1),  T(1), ..., V(NC), T(NC) 
2556, 80.574, 0.164, 0.003, 0.154, -0.001, 0.139, -0.001
2557, 80.600, 0.106, 0.001, 0.112, 0.001, 0.097, -0.003
2560, 80.723, 0.085, -0.000, 0.087, -0.000, 0.136, -0.000
2576, 81.221, 0.138, 0.001, 0.110, 0.001, 0.094, -0.003
2577, 81.231, 0.124, -0.000, 0.151, -0.000, 0.122, -0.000
2587, 81.642, 0.096, 0.003, 0.101, -0.001, 0.075, -0.001
2598, 82.031, 0.088, -0.001, 0.102, 0.003, 0.091, -0.001
2617, 82.549, 0.113, -0.000, 0.151, -0.000, 0.152, -0.000
2620, 82.676, 0.196, 0.001, 0.224, 0.001, 0.319, -0.003
2626, 82.782, 0.123, 0.003, 0.160, -0.001, 0.127, -0.001
2629, 82.894, 0.032, 0.002, 0.000, 0.000, 0.036, -0.002
2638, 83.128, 0.338, 0.001, 0.176, 0.001, 0.091, -0.003
2655, 83.740, 0.085, -0.000, 0.099, -0.000, 0.069, -0.000
2656, 83.760, 0.082, -0.000, 0.079, 0.004, 0.080, -0.004
2671, 84.168, 0.096, 0.003, 0.132, -0.001, 0.111, -0.001
2673, 84.242, 0.099, 0.004, 0.108, -0.000, 0.067, -0.004
2678, 84.440, 0.102, 0.003, 0.116, -0.001, 0.200, -0.001
2685, 84.554, 0.131, 0.003, 0.141, -0.001, 0.188, -0.001
2693, 84.730, 0.211, 0.003, 0.157, -0.001, 0.078, -0.001
2697, 84.854, 0.143, -0.000, 0.155, -0.000, 0.086, -0.000
2708, 85.160, 0.153, -0.001, 0.144, 0.003, 0.108, -0.001
2712, 85.228, 0.142, -0.000, 0.205, -0.000, 0.181, -0.000
2715, 85.375, 0.084, 0.001, 0.127, 0.001, 0.078, -0.003
2768, 87.336, 0.101, 0.001, 0.107, 0.001, 0.072, -0.003
2771, 87.426, 0.112, 0.003, 0.118, -0.001, 0.081, -0.001
2788, 87.965, 0.142, -0.000, 0.107, -0.000, 0.073, -0.000
2796, 88.427, 0.218, -0.000, 0.168, -0.000, 0.123, -0.000
2799, 88.508, 0.035, 0.001, 0.088, -0.003, 0.089, 0.001
2806, 88.762, 0.127, 0.001, 0.099, 0.001, 0.083, -0.003
2831, 89.365, 0.110, 0.001, 0.112, 0.001, 0.084, -0.003
2842, 89.650, 0.093, -0.000, 0.099, -0.000, 0.084, -0.000
2874, 91.084, 0.091, 0.003, 0.099, -0.001, 0.103, -0.001
2956, 93.688, 0.087, -0.003, 0.204, 0.001, 0.075, 0.001
2957, 93.709, 0.090, 0.001, 0.090, 0.001, 0.081, -0.003
2972, 94.136, 0.203, 0.001, 0.182, 0.001, 0.208, -0.003
2973, 94.195, 0.102, -0.000, 0.087, -0.000, 0.076, -0.000
2985, 94.597, 0.109, -0.001, 0.091, 0.003, 0.069, -0.001
2991, 94.807, 0.110, -0.000, 0.115, -0.000, 0.128, -0.000
2992, 94.812, 0.110, 0.001, 0.110, 0.001, 0.081, -0.003
2994, 94.867, 0.085, 0.003, 0.090, -0.001, 0.073, -0.001
2995, 94.964, 0.079, -0.000, 0.104, -0.000, 0.086, -0.000
3004, 95.225, 0.168, -0.000, 0.190, -0.000, 0.122, -0.000
3014, 95.452, 0.106, 0.003, 0.097, -0.001, 0.084, -0.001
3060, 96.769, 0.104, -0.000, 0.182, -0.000, 0.094, -0.000
3064, 96.922, 0.107, -0.000, 0.194, -0.000, 0.081, -0.000
3071, 97.189, 0.142, 0.003, 0.110, 0.003, 0.131, -0.005
3076, 97.306, 0.156, 0.001, 0.188, 0.001, 0.123, -0.003
3083, 97.473, 0.121, -0.000, 0.143, -0.000, 0.133, -0.000
3091, 97.782, 0.095, 0.001, 0.155, 0.001, 0.098, -0.003
3115, 98.649, 0.095, -0.000, 0.097, -0.000, 0.114, -0.000
3123, 98.821, 0.198, 0.001, 0.183, 0.001, 0.163, -0.003
3128, 98.924, 0.109, -0.001, 0.083, 0.003, 0.133, -0.001
3139, 99.273, 0.135, -0.003, 0.127, 0.001, 0.112, 0.001
3148, 99.432, 0.099, -0.003, 0.126, 0.001, 0.109, 0.001
3167, 99.941, 0.096, 0.003, 0.129, -0.001, 0.059, -0.001
3173, 100.164, 0.148, -0.000, 0.097, -0.000, 0.095, -0.000
3174, 100.184, 0.084, 0.003, 0.101, -0.001, 0.091, -0.001
3175, 100.203, 0.087, 0.003, 0.162, -0.001, 0.078, -0.001
3179, 100.353, 0.203, -0.000, 0.302, -0.000, 0.136, -0.000
3202, 100.894, 0.088, -0.000, 0.099, 0.004, 0.067, -0.004
3204, 100.923, 0.077, 0.001, 0.091, 0.001, 0.084, -0.003
3231, 101.747, 0.087, -0.000, 0.101, -0.000, 0.078, -0.000
3232, 101.771, 0.099, 0.002, 0.000, 0.000, 0.159, -0.002
3239, 102.046, 0.131, 0.003, 0.110, -0.001, 0.136, -0.001
3242, 102.125, 0.090, 0.003, 0.219, -0.001, 0.086, -0.001
3261, 102.571, 0.112, 0.003, 0.119, -0.001, 0.128, -0.001
3269, 102.842, 0.104, 0.004, 0.122, -0.000, 0.101, -0.004
3274, 103.001, 0.091, -0.000, 0.112, -0.000, 0.097, -0.000
3275, 103.040, 0.131, -0.000, 0.207, -0.000, 0.105, -0.000
